frequency_hz,amplitude
2.871500000000000000e+03,1.555770728088039017e-03
2.871600000000000364e+03,7.120750206632820573e-03
2.871700000000000273e+03,6.541251754025227336e-03
2.871800000000000182e+03,6.810841143092427434e-03
2.871900000000000091e+03,8.855939186358369880e-03
2.872000000000000000e+03,2.537931490898132688e-03
2.872100000000000364e+03,4.408460477556398402e-03
2.872200000000000273e+03,4.625807598511852067e-03
2.872300000000000182e+03,4.205231396574156573e-03
2.872400000000000091e+03,6.285980587066721664e-03
2.872500000000000000e+03,2.269416902133759850e-03
2.872600000000000364e+03,5.004749052086582620e-03
2.872700000000000273e+03,3.454225892822914128e-03
2.872800000000000182e+03,3.880135470428974255e-03
2.872900000000000091e+03,2.609955101443418510e-03
2.873000000000000000e+03,2.492193860512678227e-03
2.873100000000000364e+03,4.474346206766439613e-03
2.873200000000000273e+03,9.346583474883280590e-03
2.873300000000000182e+03,2.262792927049845325e-03
2.873400000000000091e+03,8.142541728142405413e-03
2.873500000000000000e+03,4.487355724774460229e-03
2.873600000000000364e+03,8.221364146370044226e-04
2.873700000000000273e+03,6.677626992311368366e-03
2.873800000000000182e+03,4.211622660442075096e-03
2.873900000000000091e+03,7.896048279303374828e-03
2.874000000000000000e+03,3.180146163186196775e-03
2.874100000000000364e+03,5.514148848334449529e-03
2.874200000000000273e+03,8.955780009905326550e-03
2.874300000000000182e+03,3.222166909447355364e-03
2.874400000000000091e+03,1.188866678228423304e-02
2.874500000000000000e+03,7.355697404615050249e-03
2.874600000000000364e+03,2.791732038106807100e-03
2.874700000000000273e+03,9.764747036337624586e-03
2.874800000000000182e+03,5.788611191813500777e-03
2.874900000000000091e+03,7.374670963229747536e-03
2.875000000000000000e+03,3.424160945300085482e-03
2.875100000000000364e+03,3.830843109763945771e-03
2.875200000000000273e+03,5.287524919195895658e-03
2.875300000000000182e+03,5.457125930328848851e-03
2.875400000000000091e+03,5.974749921424218728e-03
2.875500000000000000e+03,7.236684079995454009e-04
2.875600000000000364e+03,4.555644288634409962e-03
2.875700000000000273e+03,4.257443182001030210e-03
2.875800000000000182e+03,2.440758793994286021e-03
2.875900000000000091e+03,3.010455651336332514e-03
2.876000000000000000e+03,2.164579860379673565e-03
2.876100000000000364e+03,3.818903812904072843e-03
2.876200000000000273e+03,9.490634895748670946e-03
2.876300000000000182e+03,3.632245784309157642e-03
2.876400000000000091e+03,3.009443401033070568e-03
2.876500000000000000e+03,2.473743695737256471e-03
2.876600000000000364e+03,4.718040713609441238e-03
2.876700000000000273e+03,5.012227579260718560e-03
2.876800000000000182e+03,4.982177534378894393e-03
2.876900000000000091e+03,8.583339282340020013e-03
2.877000000000000000e+03,5.443013450858307303e-03
2.877100000000000364e+03,2.490145486136437561e-03
2.877200000000000273e+03,3.281211137400491182e-03
2.877300000000000182e+03,3.746952510434301605e-03
2.877400000000000091e+03,2.380842304050300329e-03
2.877500000000000000e+03,5.798370766347708989e-03
2.877600000000000364e+03,2.578675520768279519e-03
2.877700000000000273e+03,6.033126523709671750e-03
2.877800000000000182e+03,5.285228220709569866e-03
2.877900000000000091e+03,5.946686169306651670e-03
2.878000000000000000e+03,9.264285741467030710e-03
2.878100000000000364e+03,4.828849865196778446e-03
2.878200000000000273e+03,7.330412803287312228e-03
2.878300000000000182e+03,3.843118804873992076e-03
2.878400000000000091e+03,7.996461432380058687e-03
2.878500000000000000e+03,4.450128935751752370e-03
2.878600000000000364e+03,4.661320529546501314e-03
2.878700000000000273e+03,9.000737200155244783e-03
2.878800000000000182e+03,5.959354743138614921e-03
2.878900000000000091e+03,8.419701921664253519e-03
2.879000000000000000e+03,5.910099220361993665e-03
2.879100000000000364e+03,3.583313345195189570e-03
2.879200000000000273e+03,4.242463473205511371e-03
2.879300000000000182e+03,4.701709341405960890e-03
2.879400000000000091e+03,5.601322720976669584e-03
2.879500000000000000e+03,2.899404468474044670e-03
2.879600000000000364e+03,3.418355735371288260e-03
2.879700000000000273e+03,6.592634474487308813e-03
2.879800000000000182e+03,2.716490975958696028e-03
2.879900000000000091e+03,4.429841185789839576e-03
2.880000000000000000e+03,3.367982252009581005e-03
2.880100000000000364e+03,6.663158809554926322e-03
2.880200000000000273e+03,7.454296922083201039e-04
2.880300000000000182e+03,5.482392210127935879e-03
2.880400000000000091e+03,5.621984607282190689e-03
2.880500000000000000e+03,1.002437720772588869e-03
2.880600000000000364e+03,5.628387606106983500e-03
2.880700000000000273e+03,1.223589982886310072e-03
2.880800000000000182e+03,3.971071893343618327e-03
2.880900000000000091e+03,2.559284509901109828e-03
2.881000000000000000e+03,3.200966105793436912e-03
2.881100000000000364e+03,5.979862408826368443e-03
2.881200000000000273e+03,3.943046967376313459e-04
2.881300000000000182e+03,1.117628316148738983e-03
2.881400000000000091e+03,7.702052716459698890e-03
2.881500000000000000e+03,2.245759015384240272e-03
2.881600000000000364e+03,2.799798504815838480e-03
2.881700000000000273e+03,1.963817071166248322e-03
2.881800000000000182e+03,4.522579184354010018e-03
2.881900000000000091e+03,4.240445666125965823e-03
2.882000000000000000e+03,2.709578686565788409e-03
2.882100000000000364e+03,3.697163852938739441e-03
2.882200000000000273e+03,9.088784002824794794e-04
2.882300000000000182e+03,1.881431594517687282e-03
2.882400000000000091e+03,9.594185958404510134e-03
2.882500000000000000e+03,4.473797444554971671e-03
2.882600000000000364e+03,2.555142035249547035e-03
2.882700000000000273e+03,1.790999574056199644e-03
2.882800000000000182e+03,5.087219935496544408e-03
2.882900000000000091e+03,9.281954882162456177e-03
2.883000000000000000e+03,6.610812975315184283e-03
2.883100000000000364e+03,4.909885088572477595e-03
2.883200000000000273e+03,2.993732473180577870e-03
2.883300000000000182e+03,1.030205682458570048e-02
2.883400000000000091e+03,4.269469983032117208e-03
2.883500000000000000e+03,5.954398248398966829e-03
2.883600000000000364e+03,7.303155961168639881e-03
2.883700000000000273e+03,5.985638589775644711e-03
2.883800000000000182e+03,6.434358367169181608e-03
2.883900000000000091e+03,6.209576398760230202e-03
2.884000000000000000e+03,6.280497256463353495e-03
2.884100000000000364e+03,2.437409735890463339e-03
2.884200000000000273e+03,5.659202443586850741e-03
2.884300000000000182e+03,4.039716212296760520e-03
2.884400000000000091e+03,9.102876086448174336e-03
2.884500000000000000e+03,6.723535074451460723e-03
2.884600000000000364e+03,2.116176517406833952e-03
2.884700000000000273e+03,1.483979881836765789e-03
2.884800000000000182e+03,1.524186119022259353e-03
2.884900000000000091e+03,6.705480307250059370e-03
2.885000000000000000e+03,5.445898608422043013e-03
2.885100000000000364e+03,3.427292805940071376e-03
2.885200000000000273e+03,1.077596486193301006e-02
2.885300000000000182e+03,8.225342331781231031e-03
2.885400000000000091e+03,5.243878978084755109e-03
2.885500000000000000e+03,5.768086155489388252e-03
2.885600000000000364e+03,1.889887343588671654e-03
2.885700000000000273e+03,1.272773996090456475e-03
2.885800000000000182e+03,3.755857006365452902e-03
2.885900000000000091e+03,3.916125315961999954e-03
2.886000000000000000e+03,2.706862055127531429e-03
2.886100000000000364e+03,2.294372699899694442e-03
2.886200000000000273e+03,6.109004907088441162e-03
2.886300000000000182e+03,8.611073317945992789e-03
2.886400000000000091e+03,3.297201506113600720e-03
2.886500000000000000e+03,6.383255627525156843e-03
2.886600000000000364e+03,2.498576785886388266e-03
2.886700000000000273e+03,5.006042536225681523e-03
2.886800000000000182e+03,6.101896074197919392e-03
2.886900000000000091e+03,6.185740285465456297e-03
2.887000000000000000e+03,2.378851215989183539e-03
2.887100000000000364e+03,3.830211337251366189e-03
2.887200000000000273e+03,2.463157423560181393e-03
2.887300000000000182e+03,3.425244892234319879e-03
2.887400000000000091e+03,4.511728302292410293e-03
2.887500000000000000e+03,5.996728465662240319e-03
2.887600000000000364e+03,2.934765630396529018e-03
2.887700000000000273e+03,9.717867701130889282e-03
2.887800000000000182e+03,9.690582233641536342e-03
2.887900000000000091e+03,7.414037406053372407e-03
2.888000000000000000e+03,7.083581112097463509e-03
2.888100000000000364e+03,3.125176398116241705e-03
2.888200000000000273e+03,1.241218726057100388e-03
2.888300000000000182e+03,4.640540364293627672e-03
2.888400000000000091e+03,2.442035588696309968e-03
2.888500000000000000e+03,7.191494990417146398e-03
2.888600000000000364e+03,2.955886486028212485e-03
2.888700000000000273e+03,8.548386965985952301e-04
2.888800000000000182e+03,2.092658068177083615e-03
2.888900000000000091e+03,2.607619175674955742e-03
2.889000000000000000e+03,4.774185146479651559e-03
2.889100000000000364e+03,2.991858879522169088e-03
2.889200000000000273e+03,4.005143307495785850e-03
2.889300000000000182e+03,3.576696890916713969e-03
2.889400000000000091e+03,6.651524462956126364e-03
2.889500000000000000e+03,5.931874266690818909e-03
2.889600000000000364e+03,1.757346229481586853e-03
2.889700000000000273e+03,2.929096407088137895e-03
2.889800000000000182e+03,2.091252163949106502e-03
2.889900000000000091e+03,2.679534044798795225e-03
2.890000000000000000e+03,3.174385517549017585e-03
2.890100000000000364e+03,1.208462029276408806e-02
2.890200000000000273e+03,7.661963945214501220e-03
2.890300000000000182e+03,4.084150685890364403e-03
2.890400000000000091e+03,5.164539257078468865e-03
2.890500000000000000e+03,1.399990383825980809e-03
2.890600000000000364e+03,1.403436995788561511e-03
2.890700000000000273e+03,7.491372870719980107e-03
2.890800000000000182e+03,3.590761407425631900e-03
2.890900000000000091e+03,7.339341804911444882e-03
2.891000000000000000e+03,1.286442677444211459e-03
2.891100000000000364e+03,1.592800982149897770e-03
2.891200000000000273e+03,3.785124322603427866e-03
2.891300000000000182e+03,4.646246667216817963e-03
2.891400000000000091e+03,1.804553475726899036e-03
2.891500000000000000e+03,3.511009412029726575e-03
2.891600000000000364e+03,3.315436995651132451e-03
2.891700000000000273e+03,5.076139616401312282e-03
2.891800000000000182e+03,5.885910699702423879e-03
2.891900000000000091e+03,4.160046822441708196e-03
2.892000000000000000e+03,4.055217855119595642e-03
2.892100000000000364e+03,8.350319106663112514e-03
2.892200000000000273e+03,5.795758372154894388e-03
2.892300000000000182e+03,5.164652989195070952e-03
2.892400000000000091e+03,9.888425054441958052e-04
2.892500000000000000e+03,2.802239397922269993e-03
2.892600000000000364e+03,8.000683396681579698e-03
2.892700000000000273e+03,4.076389674341324675e-03
2.892800000000000182e+03,2.755246843019923658e-03
2.892900000000000091e+03,1.569516118572216248e-03
2.893000000000000000e+03,2.993843568428462658e-03
2.893100000000000364e+03,3.344143238090829980e-03
2.893200000000000273e+03,6.280637810650896609e-03
2.893300000000000182e+03,3.932326730227973452e-03
2.893400000000000091e+03,6.448351971721782636e-03
2.893500000000000000e+03,1.815269222692186954e-03
2.893600000000000364e+03,2.890666714695205863e-03
2.893700000000000273e+03,1.392109294002780986e-03
2.893800000000000182e+03,1.914476919396986519e-03
2.893900000000000091e+03,2.180410190981628329e-03
2.894000000000000000e+03,3.922824279243462657e-03
2.894100000000000364e+03,8.469328312233979916e-03
2.894200000000000273e+03,6.090753992112020974e-03
2.894300000000000182e+03,4.166527978919880651e-03
2.894400000000000091e+03,4.311673528746408877e-03
2.894500000000000000e+03,3.068680014623278562e-03
2.894600000000000364e+03,3.985564666835416346e-03
2.894700000000000273e+03,2.348464932407647813e-03
2.894800000000000182e+03,3.615566969163173071e-03
2.894900000000000091e+03,2.879720798206044340e-03
2.895000000000000000e+03,3.238257217350001306e-03
2.895100000000000364e+03,4.816127078754511501e-03
2.895200000000000273e+03,4.097588481288654862e-03
2.895300000000000182e+03,7.735434708269731292e-03
2.895400000000000091e+03,3.588912680865028078e-03
2.895500000000000000e+03,3.300726990613808785e-03
2.895600000000000364e+03,2.088518732278317989e-03
2.895700000000000273e+03,8.075331429341159675e-04
2.895800000000000182e+03,8.169389104353760866e-04
2.895900000000000091e+03,7.629735797286448136e-03
2.896000000000000000e+03,9.732486651719928286e-03
2.896100000000000364e+03,2.821029335634947857e-03
2.896200000000000273e+03,3.231916249691107242e-03
2.896300000000000182e+03,4.354369126484538416e-03
2.896400000000000091e+03,7.092476888959455862e-04
2.896500000000000000e+03,8.054350917910282556e-03
2.896600000000000364e+03,4.577034676443195518e-03
2.896700000000000273e+03,4.207000654380741236e-03
2.896800000000000182e+03,3.792335820073421473e-03
2.896900000000000091e+03,8.217086094733323798e-03
2.897000000000000000e+03,2.300565305260853562e-03
2.897100000000000364e+03,7.655726063472778099e-03
2.897200000000000273e+03,9.905451153238353443e-03
2.897300000000000182e+03,9.887090928009855881e-03
2.897400000000000091e+03,2.960230650998815511e-03
2.897500000000000000e+03,7.035189202193999243e-03
2.897600000000000364e+03,1.125259364282306992e-03
2.897700000000000273e+03,1.510918882382035911e-03
2.897800000000000182e+03,6.732794583980026074e-03
2.897900000000000091e+03,1.907020554846576826e-03
2.898000000000000000e+03,4.854512838725363530e-03
2.898100000000000364e+03,1.608183763853813760e-03
2.898200000000000273e+03,5.474833310689933979e-03
2.898300000000000182e+03,6.614513426816838633e-03
2.898400000000000091e+03,1.170228654829938474e-03
2.898500000000000000e+03,5.331435824255801453e-03
2.898600000000000364e+03,4.513644854702117924e-03
2.898700000000000273e+03,5.492974036801235964e-03
2.898800000000000182e+03,5.450176497205429758e-03
2.898900000000000091e+03,1.893943346332422738e-03
2.899000000000000000e+03,5.607095837502197241e-03
2.899100000000000364e+03,4.678916079668350887e-03
2.899200000000000273e+03,4.381630131226235680e-03
2.899300000000000182e+03,2.999118793268119865e-03
2.899400000000000091e+03,3.034152685058595384e-03
2.899500000000000000e+03,3.583175371499020857e-03
2.899600000000000364e+03,4.090682285983047138e-03
2.899700000000000273e+03,9.572118562191595046e-04
2.899800000000000182e+03,2.544136144917191755e-03
2.899900000000000091e+03,4.778713198438443166e-03
2.900000000000000000e+03,1.741953397765224265e-03
2.900100000000000364e+03,2.848494945139529600e-03
2.900200000000000273e+03,6.466634400052166491e-03
2.900300000000000182e+03,3.418168364241906242e-03
2.900400000000000091e+03,5.410205993308597229e-03
2.900500000000000000e+03,6.333037310279524858e-03
2.900600000000000364e+03,8.322927875726901514e-03
2.900700000000000273e+03,1.762402917532662630e-03
2.900800000000000182e+03,2.551790916773144340e-03
2.900900000000000091e+03,4.237699849039548022e-03
2.901000000000000000e+03,3.436038556447420025e-03
2.901100000000000364e+03,3.654676773738525439e-03
2.901200000000000273e+03,6.280506797244885496e-03
2.901300000000000182e+03,3.659463101375640907e-03
2.901400000000000091e+03,2.869408156162388084e-03
2.901500000000000000e+03,7.110146140231663435e-03
2.901600000000000364e+03,5.058411388110005576e-03
2.901700000000000273e+03,1.658771906036229839e-03
2.901800000000000182e+03,7.737743403070442526e-03
2.901900000000000091e+03,1.454435138992990961e-03
2.902000000000000000e+03,8.405910731800183763e-03
2.902100000000000364e+03,7.243073380359225932e-03
2.902200000000000273e+03,6.571739067930684568e-03
2.902300000000000182e+03,5.304137525197952403e-03
2.902400000000000091e+03,1.970669858754318937e-03
2.902500000000000000e+03,1.949127353337629489e-03
2.902600000000000364e+03,7.701177373166773546e-03
2.902700000000000273e+03,5.772628405367240777e-03
2.902800000000000182e+03,5.575164918659516154e-03
2.902900000000000091e+03,5.757544627136907366e-03
2.903000000000000000e+03,3.864765723822476389e-03
2.903100000000000364e+03,1.090712602311238316e-02
2.903200000000000273e+03,5.058410757735142156e-03
2.903300000000000182e+03,2.765477974951706299e-03
2.903400000000000091e+03,3.823159007562755562e-03
2.903500000000000000e+03,6.333349393041101671e-03
2.903600000000000364e+03,2.357255142695623921e-03
2.903700000000000273e+03,2.830136939634677815e-03
2.903800000000000182e+03,7.070628879540564321e-03
2.903900000000000091e+03,2.305939093654513303e-03
2.904000000000000000e+03,6.506448938692193165e-03
2.904100000000000364e+03,5.491002300285680038e-03
2.904200000000000273e+03,2.985001053102669544e-03
2.904300000000000182e+03,2.175108517544175734e-03
2.904400000000000091e+03,6.351182098365887839e-03
2.904500000000000000e+03,5.736332181163320693e-03
2.904600000000000364e+03,1.867227186972300005e-03
2.904700000000000273e+03,2.573086775057712491e-03
2.904800000000000182e+03,4.739015917725603044e-03
2.904900000000000091e+03,6.457580907384391673e-03
2.905000000000000000e+03,2.387605727857343083e-03
2.905100000000000364e+03,7.109089975191720855e-04
2.905200000000000273e+03,1.066735450539807581e-03
2.905300000000000182e+03,5.557252183415098586e-03
2.905400000000000091e+03,7.568178265486391609e-03
2.905500000000000000e+03,2.723935972186158645e-03
2.905600000000000364e+03,1.033447349370313247e-02
2.905700000000000273e+03,3.870300222222178288e-03
2.905800000000000182e+03,6.230538956029092572e-03
2.905900000000000091e+03,1.270483645357330712e-03
2.906000000000000000e+03,3.977472313205659450e-03
2.906100000000000364e+03,2.561606334561345767e-03
2.906200000000000273e+03,8.624144590942385558e-03
2.906300000000000182e+03,3.907285028771957831e-03
2.906400000000000091e+03,2.760776337199102783e-03
2.906500000000000000e+03,2.434515971261365114e-03
2.906600000000000364e+03,3.599806609616029631e-03
2.906700000000000273e+03,4.264172973262527963e-03
2.906800000000000182e+03,5.679772857442791714e-03
2.906900000000000091e+03,3.416825997517460630e-03
2.907000000000000000e+03,1.686686767880621893e-03
2.907100000000000364e+03,4.779692183423694951e-03
2.907200000000000273e+03,1.571491887341245784e-03
2.907300000000000182e+03,3.447135996865737136e-03
2.907400000000000091e+03,2.046667522623779167e-03
2.907500000000000000e+03,3.562239843471454604e-03
2.907600000000000364e+03,2.258244890279573116e-03
2.907700000000000273e+03,4.513144590244262504e-03
2.907800000000000182e+03,4.152388128489056113e-03
2.907900000000000091e+03,2.763365976404959321e-03
2.908000000000000000e+03,6.011963172057751235e-03
2.908100000000000364e+03,3.714489265058413658e-03
2.908200000000000273e+03,5.258865688541778868e-03
2.908300000000000182e+03,4.466557388333252179e-03
2.908400000000000091e+03,7.600265213212503354e-03
2.908500000000000000e+03,2.176475536830753225e-03
2.908600000000000364e+03,6.369862316758646663e-03
2.908700000000000273e+03,8.251460493421141143e-03
2.908800000000000182e+03,3.487397071727692515e-03
2.908900000000000091e+03,8.589524238567682176e-04
2.909000000000000000e+03,3.342541519340348159e-03
2.909100000000000364e+03,4.719583737701153921e-03
2.909200000000000273e+03,7.806917540879382104e-03
2.909300000000000182e+03,1.055172091556033122e-02
2.909400000000000091e+03,8.944125456473993622e-04
2.909500000000000000e+03,1.672955717859572408e-03
2.909600000000000364e+03,2.050977633000816095e-03
2.909700000000000273e+03,1.503786170679657702e-03
2.909800000000000182e+03,3.255557612470815886e-03
2.909900000000000091e+03,2.296342964731273428e-03
2.910000000000000000e+03,5.568243373298705813e-03
2.910100000000000364e+03,8.339809353789535973e-03
2.910200000000000273e+03,4.136309712222450627e-03
2.910300000000000182e+03,2.498217962537572275e-03
2.910400000000000091e+03,1.839046692150214527e-03
2.910500000000000000e+03,5.794006127243957541e-03
2.910600000000000364e+03,2.017501788318335192e-03
2.910700000000000273e+03,3.873157413989181813e-03
2.910800000000000182e+03,5.056528962693149394e-03
2.910900000000000091e+03,1.804772034716382607e-03
2.911000000000000000e+03,2.404791130636374855e-03
2.911100000000000364e+03,3.162239708497624566e-03
2.911200000000000273e+03,2.482182603618071637e-03
2.911300000000000182e+03,1.600507751944512877e-03
2.911400000000000091e+03,8.369706388865983879e-03
2.911500000000000000e+03,1.190525778868247678e-03
2.911600000000000364e+03,1.305122574514123480e-03
2.911700000000000273e+03,3.545567742492103294e-03
2.911800000000000182e+03,1.121268293362264259e-02
2.911900000000000091e+03,4.824675850954594607e-03
2.912000000000000000e+03,4.470652681080213367e-03
2.912100000000000364e+03,4.687929365418016560e-03
2.912200000000000273e+03,2.533220827332504244e-03
2.912300000000000182e+03,3.481502714587986040e-03
2.912400000000000091e+03,3.027915063951807772e-03
2.912500000000000000e+03,5.065739176049485412e-03
2.912600000000000364e+03,4.867675151283536172e-03
2.912700000000000273e+03,6.462634992250950762e-03
2.912800000000000182e+03,6.250241470448922136e-03
2.912900000000000091e+03,7.647324008650230320e-03
2.913000000000000000e+03,6.046215790844028035e-03
2.913100000000000364e+03,9.056795652399904362e-03
2.913200000000000273e+03,2.974046440897068141e-03
2.913300000000000182e+03,1.889766865266288929e-03
2.913400000000000091e+03,2.290495636201702028e-03
2.913500000000000000e+03,4.185952776766312458e-03
2.913600000000000364e+03,6.357764507825704355e-03
2.913700000000000273e+03,2.314632952855905784e-03
2.913800000000000182e+03,5.520521237870223107e-03
2.913900000000000091e+03,3.162936435501895269e-03
2.914000000000000000e+03,7.219129444274735401e-03
2.914100000000000364e+03,4.642102541059391248e-03
2.914200000000000273e+03,1.095648938251116492e-02
2.914300000000000182e+03,1.074663090950229126e-02
2.914400000000000091e+03,6.110643220299581224e-05
2.914500000000000000e+03,2.072581077080170794e-03
2.914600000000000364e+03,2.336898495628210361e-03
2.914700000000000273e+03,4.817837892805178907e-03
2.914800000000000182e+03,5.681080627891747954e-03
2.914900000000000091e+03,6.834844071733847670e-03
2.915000000000000000e+03,6.361163915564947181e-03
2.915100000000000364e+03,5.171837156669738256e-03
2.915200000000000273e+03,3.221934083547278119e-03
2.915300000000000182e+03,4.924588113332941698e-03
2.915400000000000091e+03,7.084746309811923784e-03
2.915500000000000000e+03,3.452454316200569400e-03
2.915600000000000364e+03,7.967547214211358891e-03
2.915700000000000273e+03,3.975927915298843422e-03
2.915800000000000182e+03,3.731139292550516434e-03
2.915900000000000091e+03,1.867003035177393442e-03
2.916000000000000000e+03,1.971095477521051312e-03
2.916100000000000364e+03,2.440377948915173519e-03
2.916200000000000273e+03,4.297254407440662290e-03
2.916300000000000182e+03,7.184896288134360633e-03
2.916400000000000091e+03,1.725141176089489692e-04
2.916500000000000000e+03,5.473068621858191880e-03
2.916600000000000364e+03,4.413421133640446636e-03
2.916700000000000273e+03,5.037619224983046207e-03
2.916800000000000182e+03,7.433501912930028793e-03
2.916900000000000091e+03,4.370815928692479806e-03
2.917000000000000000e+03,8.922494037120986404e-03
2.917100000000000364e+03,3.227170905953869774e-03
2.917200000000000273e+03,2.387938507506843881e-03
2.917300000000000182e+03,4.143520020453678177e-03
2.917400000000000091e+03,4.036071996571384893e-03
2.917500000000000000e+03,5.937218376985757898e-03
2.917600000000000364e+03,2.429979279711380873e-03
2.917700000000000273e+03,1.029882384287014513e-03
2.917800000000000182e+03,3.224357650042801015e-03
2.917900000000000091e+03,1.779025692674076459e-04
2.918000000000000000e+03,4.804863084569096880e-03
2.918100000000000364e+03,1.211089791871181303e-03
2.918200000000000273e+03,6.318816094074340001e-03
2.918300000000000182e+03,3.989767810543294775e-03
2.918400000000000091e+03,7.159741866008025556e-03
2.918500000000000000e+03,3.464337076949441235e-03
2.918600000000000364e+03,5.186997838419384749e-03
2.918700000000000273e+03,2.522241045403880028e-03
2.918800000000000182e+03,5.677412227946890266e-04
2.918900000000000091e+03,3.814716167958060768e-03
2.919000000000000000e+03,5.178216158496304865e-03
2.919100000000000364e+03,8.942264830106971124e-03
2.919200000000000273e+03,6.049790355905423390e-03
2.919300000000000182e+03,6.948211488251048243e-03
2.919400000000000091e+03,4.303754806494543804e-03
2.919500000000000000e+03,2.277487422166755461e-03
2.919600000000000364e+03,9.951069553363809089e-04
2.919700000000000273e+03,6.382940672727163180e-03
2.919800000000000182e+03,4.455963249976082653e-03
2.919900000000000091e+03,5.296604563252264170e-03
2.920000000000000000e+03,7.321750698522843867e-03
2.920100000000000364e+03,3.946830285669646922e-03
2.920200000000000273e+03,4.338144190752163572e-03
2.920300000000000182e+03,1.798496425150127682e-03
2.920400000000000091e+03,4.518989639316780237e-03
2.920500000000000000e+03,4.661124498501278447e-03
2.920600000000000364e+03,3.789646940296189682e-03
2.920700000000000273e+03,3.987830596986982785e-03
2.920800000000000182e+03,7.798442076750756839e-03
2.920900000000000091e+03,7.437461647985268119e-03
2.921000000000000000e+03,1.036535881125488952e-02
2.921100000000000364e+03,5.274873257720203053e-03
2.921200000000000273e+03,2.856223301120385319e-03
2.921300000000000182e+03,6.280442490991126675e-04
2.921400000000000091e+03,1.687935545359180774e-03
2.921500000000000000e+03,5.616590551165623856e-03
2.921600000000000364e+03,8.750663301345379744e-03
2.921700000000000273e+03,1.215881054220149240e-03
2.921800000000000182e+03,9.058154162654796435e-03
2.921900000000000091e+03,3.066902764299949975e-03
2.922000000000000000e+03,6.184128657808673959e-04
2.922100000000000364e+03,5.444037886133491766e-03
2.922200000000000273e+03,3.873169972990956559e-03
2.922300000000000182e+03,3.178412890461973506e-03
2.922400000000000091e+03,4.021900924512746001e-03
2.922500000000000000e+03,3.009674597632644704e-03
2.922600000000000364e+03,1.671811516107191749e-03
2.922700000000000273e+03,7.324077529360267444e-03
2.922800000000000182e+03,2.287156861447244959e-03
2.922900000000000091e+03,3.862234069476020836e-03
2.923000000000000000e+03,3.955095999022278583e-03
2.923100000000000364e+03,6.583881377109889951e-03
2.923200000000000273e+03,1.223665993887747792e-03
2.923300000000000182e+03,2.004265715568360074e-03
2.923400000000000091e+03,3.883826469187038558e-03
2.923500000000000000e+03,2.940177220536552543e-03
2.923600000000000364e+03,4.573277442513021609e-03
2.923700000000000273e+03,3.591865631562781314e-03
2.923800000000000182e+03,5.570586659046898419e-03
2.923900000000000091e+03,3.251915917380190230e-03
2.924000000000000000e+03,4.550499048027888474e-03
2.924100000000000364e+03,2.398630397706156755e-03
2.924200000000000273e+03,1.882102201262638363e-03
2.924300000000000182e+03,5.502256765157538532e-03
2.924400000000000091e+03,8.540035546519889748e-03
2.924500000000000000e+03,7.467897371748484676e-03
2.924600000000000364e+03,1.087308697889456232e-03
2.924700000000000273e+03,6.934964882120012511e-03
2.924800000000000182e+03,3.347974331048353749e-03
2.924900000000000091e+03,1.294677306532501793e-03
2.925000000000000000e+03,5.237035202037805884e-03
2.925100000000000364e+03,3.588487210304915965e-04
2.925200000000000273e+03,2.815444438091401001e-04
2.925300000000000182e+03,7.693070325417604959e-03
2.925400000000000091e+03,3.876694691966792866e-03
2.925500000000000000e+03,8.500071312082987593e-03
2.925600000000000364e+03,6.235946119351531286e-03
2.925700000000000273e+03,4.591365233559731480e-03
2.925800000000000182e+03,3.978463572646589660e-03
2.925900000000000091e+03,5.974075265923127834e-03
2.926000000000000000e+03,9.755300369254423648e-03
2.926100000000000364e+03,5.564438985445506990e-03
2.926200000000000273e+03,3.258712328988364743e-03
2.926300000000000182e+03,5.531150411714399855e-03
2.926400000000000091e+03,3.260696948774661260e-03
2.926500000000000000e+03,6.063491985423400711e-03
2.926600000000000364e+03,6.768110896414758319e-03
2.926700000000000273e+03,4.797649927049886694e-03
2.926800000000000182e+03,4.876734083013650398e-03
2.926900000000000091e+03,4.821143915648785049e-03
2.927000000000000000e+03,1.301894013760999252e-02
2.927100000000000364e+03,3.884922839146474818e-03
2.927200000000000273e+03,5.694617940526856825e-03
2.927300000000000182e+03,5.808177022609733835e-03
2.927400000000000091e+03,4.388499780627124272e-03
2.927500000000000000e+03,3.293836468579285689e-03
2.927600000000000364e+03,5.232324096967715978e-03
2.927700000000000273e+03,4.462170380980339836e-03
2.927800000000000182e+03,3.455124676654871413e-03
2.927900000000000091e+03,5.650290200275579627e-03
2.928000000000000000e+03,3.524587403501759381e-03
2.928100000000000364e+03,9.927455205963726936e-03
2.928200000000000273e+03,4.555124494796857805e-03
2.928300000000000182e+03,2.337713645792263359e-03
2.928400000000000091e+03,3.859259485980326160e-03
2.928500000000000000e+03,5.671226357221175081e-03
2.928600000000000364e+03,3.102187866947441093e-03
2.928700000000000273e+03,9.894254860179521258e-03
2.928800000000000182e+03,3.506519003284859839e-03
2.928900000000000091e+03,7.502254390465659672e-03
2.929000000000000000e+03,1.662821207676355153e-03
2.929100000000000364e+03,4.500966830877700317e-03
2.929200000000000273e+03,6.540335827006226940e-03
2.929300000000000182e+03,6.870769002931893105e-03
2.929400000000000091e+03,2.819418452304997894e-03
2.929500000000000000e+03,5.503749839765457313e-03
2.929600000000000364e+03,2.816469443593805615e-03
